36,1982,-1,-1,999999,999999,46.63158,55.441448,2704.5833,47.154476,51.585075,2701.2981,45.65546,48.168068,2698.0935,44.770477,46.136192,2694.9802,42.108219,43.218521,2690.9475,41.270432,43.905048,2690.1211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1983,-1,-1,0,0,44.327274,54.952843,2702.2214,46.63158,55.441448,2704.5833,47.154476,51.585075,2701.2981,45.65546,48.168068,2698.0935,44.770477,46.136192,2694.9802,42.108219,43.218521,2690.9475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1984,-1,-1,0,0,47.278835,57.867725,2706.8904,44.327274,54.952843,2702.2214,46.63158,55.441448,2704.5833,47.154476,51.585075,2701.2981,45.65546,48.168068,2698.0935,44.770477,46.136192,2694.9802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1985,-1,-1,-1,0,49.478504,61.592522,2711.8528,47.278835,57.867725,2706.8904,44.327274,54.952843,2702.2214,46.63158,55.441448,2704.5833,47.154476,51.585075,2701.2981,45.65546,48.168068,2698.0935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1986,0,0,0,0,49.880424,72.68766,2716.2617,49.478504,61.592522,2711.8528,47.278835,57.867725,2706.8904,44.327274,54.952843,2702.2214,46.63158,55.441448,2704.5833,47.154476,51.585075,2701.2981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1987,0,0,0,0,49.368462,81.28846,2718.7854,49.880424,72.68766,2716.2617,49.478504,61.592522,2711.8528,47.278835,57.867725,2706.8904,44.327274,54.952843,2702.2214,46.63158,55.441448,2704.5833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1988,0,0,0,0,51.072727,90.393356,2724.3887,49.368462,81.28846,2718.7854,49.880424,72.68766,2716.2617,49.478504,61.592522,2711.8528,47.278835,57.867725,2706.8904,44.327274,54.952843,2702.2214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1989,0,0,-1,0,53.406155,88.966156,2728.1465,51.072727,90.393356,2724.3887,49.368462,81.28846,2718.7854,49.880424,72.68766,2716.2617,49.478504,61.592522,2711.8528,47.278835,57.867725,2706.8904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1990,0,0,-1,0,50.820923,85.153259,2731.7678,53.406155,88.966156,2728.1465,51.072727,90.393356,2724.3887,49.368462,81.28846,2718.7854,49.880424,72.68766,2716.2617,49.478504,61.592522,2711.8528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1991,0,0,0,0,48.275063,74.819016,2731.3567,50.820923,85.153259,2731.7678,53.406155,88.966156,2728.1465,51.072727,90.393356,2724.3887,49.368462,81.28846,2718.7854,49.880424,72.68766,2716.2617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1992,0,0,-1,0,48.771633,73.135818,2731.7678,48.275063,74.819016,2731.3567,50.820923,85.153259,2731.7678,53.406155,88.966156,2728.1465,51.072727,90.393356,2724.3887,49.368462,81.28846,2718.7854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1993,0,0,-1,-1,51.677776,68.498817,2735.7898,48.771633,73.135818,2731.7678,48.275063,74.819016,2731.3567,50.820923,85.153259,2731.7678,53.406155,88.966156,2728.1465,51.072727,90.393356,2724.3887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1994,-1,-1,-1,-1,55.906982,66.015541,2739.7827,51.677776,68.498817,2735.7898,48.771633,73.135818,2731.7678,48.275063,74.819016,2731.3567,50.820923,85.153259,2731.7678,53.406155,88.966156,2728.1465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1995,0,0,-1,-1,59.211777,65.222481,2743.7437,55.906982,66.015541,2739.7827,51.677776,68.498817,2735.7898,48.771633,73.135818,2731.7678,48.275063,74.819016,2731.3567,50.820923,85.153259,2731.7678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1996,0,0,-1,-1,61.77742,64.612701,2747.6704,59.211777,65.222481,2743.7437,55.906982,66.015541,2739.7827,51.677776,68.498817,2735.7898,48.771633,73.135818,2731.7678,48.275063,74.819016,2731.3567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1997,-1,0,-1,-1,64.774155,65.989998,2751.4487,61.77742,64.612701,2747.6704,59.211777,65.222481,2743.7437,55.906982,66.015541,2739.7827,51.677776,68.498817,2735.7898,48.771633,73.135818,2731.7678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1998,0,0,-1,-1,69.078636,68.143806,2755.845,64.774155,65.989998,2751.4487,61.77742,64.612701,2747.6704,59.211777,65.222481,2743.7437,55.906982,66.015541,2739.7827,51.677776,68.498817,2735.7898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1999,-1,0,-1,-1,73.748047,68.020035,2760.6729,69.078636,68.143806,2755.845,64.774155,65.989998,2751.4487,61.77742,64.612701,2747.6704,59.211777,65.222481,2743.7437,55.906982,66.015541,2739.7827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2000,0,0,0,0,78.290352,75.966881,2764.0972,73.748047,68.020035,2760.6729,69.078636,68.143806,2755.845,64.774155,65.989998,2751.4487,61.77742,64.612701,2747.6704,59.211777,65.222481,2743.7437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2001,-1,0,0,0,82.690933,73.036858,2766.0579,78.290352,75.966881,2764.0972,73.748047,68.020035,2760.6729,69.078636,68.143806,2755.845,64.774155,65.989998,2751.4487,61.77742,64.612701,2747.6704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2002,0,0,0,0,89.698303,72.924187,2769.8679,82.690933,73.036858,2766.0579,78.290352,75.966881,2764.0972,73.748047,68.020035,2760.6729,69.078636,68.143806,2755.845,64.774155,65.989998,2751.4487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2003,0,0,-1,-1,98.443443,70.129669,2773.5381,89.698303,72.924187,2769.8679,82.690933,73.036858,2766.0579,78.290352,75.966881,2764.0972,73.748047,68.020035,2760.6729,69.078636,68.143806,2755.845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2004,0,0,-1,0,106.69213,71.946442,2777.0781,98.443443,70.129669,2773.5381,89.698303,72.924187,2769.8679,82.690933,73.036858,2766.0579,78.290352,75.966881,2764.0972,73.748047,68.020035,2760.6729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2005,0,0,0,0,112.25151,79.346397,2780.4973,106.69213,71.946442,2777.0781,98.443443,70.129669,2773.5381,89.698303,72.924187,2769.8679,82.690933,73.036858,2766.0579,78.290352,75.966881,2764.0972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2006,0,0,0,0,117.91661,85.409012,2783.8035,112.25151,79.346397,2780.4973,106.69213,71.946442,2777.0781,98.443443,70.129669,2773.5381,89.698303,72.924187,2769.8679,82.690933,73.036858,2766.0579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2007,0,0,0,0,122.29829,93.680405,2787.0037,117.91661,85.409012,2783.8035,112.25151,79.346397,2780.4973,106.69213,71.946442,2777.0781,98.443443,70.129669,2773.5381,89.698303,72.924187,2769.8679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2008,0,0,0,0,120.8987,99.03685,2790.8652,122.29829,93.680405,2787.0037,117.91661,85.409012,2783.8035,112.25151,79.346397,2780.4973,106.69213,71.946442,2777.0781,98.443443,70.129669,2773.5381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
